"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
0.675,1,0.075,1,0.525,1,0.35,1,0.3,0.025,0.825,0.225,1,1,0.2,1,1,0,0.05,1,0,0,1,0.025,0.55,1,0.4,0.3,0.325,0.175,0.775,0.4,0.8,1,0,0,0.975,0.65,0,1,0,0.4,0.55,0.675,0.2,0.875,0.35,0,0.575,0.65,0.825,0.85,0.35,0,0.25,0.25,0.55,0.625,1,0.15,1,0,0.4,1,0.325,0,0,1,1,0.375,0.95,0.3,0,0.775,0.9,0.8,1,0.25,0,0,0.9,0.375,0,0.35,0.8,1,0,1,0,0.15,0.425,0.175,0,0.2,0.475,0.55,0.925,0.75,0.35,0.55
0.6,1,0.075,1,0.575,1,0.375,1,0.3,0.025,0.8,0.35,1,1,0.1,1,1,0,0,1,0,0,1,0,0.45,1,0.4,0.3,0.325,0.125,0.75,0.5,0.85,1,0,0,1,0.55,0,1,0,0.45,0.6,0.575,0.15,0.825,0.325,0,0.625,0.7,0.8,0.75,0.225,0,0.275,0.225,0.55,0.65,1,0.15,1,0,0.425,1,0.45,0,0,1,1,0.375,1,0.275,0,0.575,0.9,0.775,1,0.35,0,0,0.925,0.425,0,0.3,0.875,1,0,1,0,0.15,0.525,0.05,0,0.1,0.425,0.525,1,0.8,0.35,0.475
0.675,1,0.125,1,0.4,1,0.3,1,0.15,0,0.85,0.425,1,1,0.075,1,1,0,0,1,0,0,1,0,0.475,1,0.4,0.475,0.3,0.1,0.65,0.575,0.875,1,0,0,1,0.4,0,1,0,0.375,0.65,0.425,0.075,0.8,0.425,0,0.675,0.725,0.825,0.725,0.25,0,0.3,0.325,0.725,0.625,1,0.15,1,0,0.45,1,0.45,0,0,1,1,0.4,1,0.375,0,0.6,0.925,0.8,1,0.15,0,0,0.975,0.425,0,0.4,0.85,1,0,1,0,0.2,0.425,0.1,0,0.1,0.45,0.35,1,0.75,0.325,0.375
0.55,1,0.1,1,0.45,1,0.35,1,0.175,0,0.875,0.4,1,1,0.1,1,1,0,0,1,0,0,1,0,0.525,1,0.425,0.3,0.35,0.1,0.65,0.575,0.9,1,0,0,1,0.325,0,1,0,0.4,0.725,0.25,0.05,0.825,0.5,0,0.725,0.775,0.75,0.675,0.3,0,0.275,0.225,0.725,0.475,1,0.1,1,0,0.375,1,0.55,0,0,1,1,0.525,1,0.375,0,0.5,0.95,0.8,1,0.225,0,0,0.95,0.475,0,0.45,0.8,1,0,1,0,0.15,0.45,0.075,0,0.075,0.55,0.275,1,0.7,0.375,0.275
0.55,1,0.125,1,0.4,1,0.45,1,0.275,0,0.95,0.45,1,1,0.075,1,1,0,0,1,0,0,1,0,0.6,1,0.375,0.275,0.475,0.075,0.75,0.625,0.975,1,0,0,1,0.4,0,1,0,0.45,0.575,0.25,0.05,0.825,0.35,0,0.85,0.75,0.675,0.725,0.225,0,0.3,0.175,0.75,0.375,1,0.05,1,0,0.5,1,0.425,0,0,1,1,0.575,1,0.4,0,0.5,1,0.725,1,0.25,0,0,0.975,0.35,0,0.475,0.8,1,0,1,0,0.3,0.4,0.075,0,0.025,0.5,0.3,1,0.75,0.35,0.175
0.6,1,0.225,1,0.375,1,0.425,1,0.3,0,0.975,0.475,1,1,0.175,1,1,0,0,1,0,0,1,0,0.6,1,0.325,0.275,0.425,0.1,0.7,0.75,0.975,1,0,0,1,0.525,0,1,0,0.55,0.575,0.3,0.1,0.775,0.475,0,0.775,0.8,0.6,0.8,0.075,0,0.1,0.175,0.775,0.25,1,0.1,1,0,0.525,1,0.5,0,0,1,1,0.475,1,0.45,0,0.425,1,0.8,1,0.225,0,0,1,0.475,0,0.45,0.75,1,0,1,0,0.325,0.375,0.1,0,0.05,0.5,0.35,1,0.825,0.5,0.175
0.675,1,0.275,1,0.525,1,0.475,1,0.4,0,1,0.575,1,1,0.15,1,1,0,0,1,0,0,1,0,0.675,1,0.325,0.325,0.525,0.175,0.8,0.7,0.975,1,0,0,1,0.575,0,1,0,0.45,0.625,0.425,0.075,0.75,0.5,0,0.725,0.95,0.525,0.75,0.075,0,0.15,0.125,0.775,0.3,1,0.075,1,0,0.325,1,0.375,0,0,1,1,0.5,1,0.475,0,0.425,1,0.75,1,0.35,0,0,1,0.5,0,0.4,0.9,1,0,1,0,0.3,0.325,0.125,0,0.025,0.65,0.325,1,0.9,0.45,0.15
0.8,1,0.3,1,0.575,1,0.5,1,0.425,0,1,0.675,1,1,0.1,1,1,0,0,1,0,0,1,0,0.675,1,0.275,0.325,0.55,0.175,0.8,0.525,1,1,0,0,1,0.625,0,1,0,0.475,0.5,0.45,0.025,0.775,0.275,0,0.8,0.95,0.625,0.7,0,0,0.075,0.125,0.825,0.325,1,0.1,1,0,0.275,1,0.375,0,0,1,1,0.425,1,0.525,0,0.4,1,0.8,1,0.275,0,0,1,0.5,0,0.375,1,1,0,1,0,0.25,0.325,0.225,0,0,0.7,0.275,1,0.9,0.375,0.175
0.7,1,0.325,1,0.575,1,0.5,1,0.325,0,1,0.625,1,1,0.15,1,1,0,0,1,0,0,1,0,0.65,1,0.4,0.4,0.625,0.1,0.9,0.625,1,1,0,0,1,0.525,0,1,0,0.35,0.3,0.4,0.075,0.85,0.2,0,0.675,0.975,0.65,0.8,0,0,0.05,0.15,0.825,0.3,1,0.125,1,0,0.225,1,0.425,0,0,1,1,0.375,1,0.5,0,0.525,1,0.875,1,0.35,0,0,1,0.575,0,0.4,1,1,0,1,0,0.35,0.2,0.2,0,0,0.725,0.3,1,0.925,0.375,0.125
0.675,1,0.4,1,0.525,1,0.625,1,0.275,0,1,0.6,1,1,0.15,1,1,0,0,1,0,0,1,0,0.6,1,0.425,0.425,0.55,0.075,0.875,0.65,1,1,0,0,1,0.375,0,1,0,0.425,0.225,0.275,0.125,0.975,0.15,0,0.65,1,0.55,0.875,0,0,0.025,0.125,0.8,0.4,1,0.2,1,0,0.25,1,0.525,0,0,1,1,0.3,1,0.45,0,0.45,1,0.925,1,0.4,0,0,1,0.55,0,0.275,1,1,0,1,0,0.425,0.1,0.15,0,0,0.65,0.35,1,0.9,0.575,0.05
0.675,1,0.35,1,0.625,1,0.675,1,0.125,0,1,0.625,1,1,0.15,1,1,0,0,1,0,0,1,0,0.7,1,0.5,0.5,0.625,0.1,0.925,0.675,1,1,0,0,1,0.575,0,1,0,0.425,0.225,0.15,0.125,1,0.05,0,0.75,1,0.45,0.7,0,0,0,0.1,0.7,0.425,1,0.125,1,0,0.3,1,0.675,0,0,1,1,0.25,1,0.55,0,0.575,1,0.95,1,0.425,0,0,1,0.6,0,0.3,1,1,0,1,0,0.35,0.1,0.075,0,0,0.75,0.35,1,0.9,0.575,0
0.675,1,0.175,1,0.575,1,0.675,1,0.1,0,1,0.825,1,1,0.2,1,1,0,0,1,0,0,1,0,0.65,1,0.5,0.475,0.575,0.125,0.875,0.7,1,1,0,0,1,0.6,0,1,0,0.375,0.225,0.175,0.125,1,0.075,0,0.75,1,0.425,0.675,0,0,0,0.2,0.65,0.4,1,0.075,1,0,0.375,1,0.75,0,0,1,1,0.2,1,0.525,0,0.55,1,0.875,1,0.275,0,0,1,0.475,0,0.325,1,1,0,1,0,0.35,0.075,0.025,0,0,0.775,0.325,1,0.9,0.45,0
0.85,1,0.1,1,0.525,1,0.65,1,0.05,0,1,0.7,1,1,0.125,1,1,0,0,1,0,0,1,0,0.65,1,0.475,0.6,0.675,0.125,0.775,0.625,1,1,0,0,1,0.5,0,1,0,0.4,0.275,0.2,0.175,1,0.125,0,0.775,1,0.425,0.75,0,0,0,0.2,0.575,0.325,1,0.05,1,0,0.4,1,0.825,0,0,1,1,0.225,1,0.5,0,0.625,1,0.8,1,0.175,0,0,1,0.5,0,0.25,1,1,0,1,0,0.375,0.025,0,0,0,0.75,0.3,1,0.9,0.425,0
0.85,1,0.125,1,0.475,1,0.8,1,0.075,0,1,0.675,1,1,0,1,1,0,0,1,0,0,1,0,0.525,1,0.525,0.45,0.675,0.175,0.75,0.525,1,1,0,0,1,0.525,0,1,0,0.45,0.3,0.275,0.2,1,0.125,0,0.725,1,0.4,0.65,0,0,0,0.225,0.625,0.25,1,0.05,1,0,0.325,1,0.9,0,0,1,1,0.175,1,0.425,0,0.6,1,0.75,1,0.225,0,0,1,0.5,0,0.25,1,1,0,1,0,0.425,0,0,0,0,0.875,0.325,1,0.925,0.4,0
0.75,1,0.15,1,0.475,1,0.75,1,0.075,0,1,0.7,1,1,0,1,1,0,0,1,0,0,1,0,0.525,1,0.45,0.425,0.65,0.15,0.775,0.5,1,1,0,0,1,0.5,0,1,0,0.575,0.325,0.225,0.175,1,0.075,0,0.675,1,0.325,0.625,0,0,0,0.3,0.65,0.225,1,0.075,1,0,0.325,1,0.95,0,0,1,1,0.05,1,0.325,0,0.6,1,0.75,1,0.175,0,0,1,0.475,0,0.2,1,1,0,1,0,0.375,0,0,0,0,0.925,0.2,1,0.975,0.45,0
0.8,1,0.075,1,0.425,1,0.575,1,0.125,0,1,0.65,1,1,0,1,1,0,0,1,0,0,1,0,0.6,1,0.475,0.375,0.625,0.15,0.725,0.55,1,1,0,0,1,0.575,0,1,0,0.7,0.25,0.175,0.15,1,0.025,0,0.65,1,0.4,0.55,0,0,0,0.325,0.5,0.275,1,0.05,1,0,0.3,1,1,0,0,1,1,0,1,0.275,0,0.55,1,0.625,1,0.15,0,0,1,0.525,0,0.325,1,1,0,1,0,0.3,0,0,0,0,0.875,0.3,1,0.975,0.375,0
0.775,1,0.075,1,0.35,1,0.675,1,0.2,0,1,0.625,1,1,0,1,1,0,0,1,0,0,1,0,0.675,1,0.375,0.4,0.675,0.2,0.675,0.575,1,1,0,0,1,0.6,0,1,0,0.725,0.3,0.1,0.125,1,0.025,0,0.55,1,0.35,0.475,0,0,0,0.375,0.5,0.15,1,0.05,1,0,0.225,1,1,0,0,1,1,0,1,0.4,0,0.675,1,0.675,1,0.075,0,0,1,0.575,0,0.475,1,1,0,1,0,0.35,0,0,0,0,0.85,0.275,1,1,0.375,0
0.7,1,0.075,1,0.25,1,0.65,1,0.075,0,1,0.575,1,1,0,1,1,0,0,1,0,0,1,0,0.575,1,0.475,0.475,0.6,0.15,0.7,0.65,1,1,0,0,1,0.65,0,1,0,0.75,0.25,0.15,0.125,1,0.025,0,0.525,1,0.425,0.575,0,0,0,0.275,0.575,0.175,1,0.05,1,0,0.3,1,1,0,0,1,1,0,1,0.45,0,0.7,1,0.825,1,0.125,0,0,1,0.65,0,0.525,1,1,0,1,0,0.2,0,0,0,0,0.775,0.375,1,1,0.35,0
0.75,1,0.15,1,0.225,1,0.65,1,0.125,0,1,0.65,1,1,0,1,1,0,0,1,0,0,1,0,0.6,1,0.675,0.5,0.55,0.025,0.7,0.675,1,1,0,0,1,0.8,0,1,0,0.7,0.3,0.125,0.2,1,0.025,0,0.7,1,0.475,0.65,0,0,0,0.4,0.575,0.1,1,0.025,1,0,0.35,1,1,0,0,1,1,0,1,0.45,0,0.7,1,0.875,1,0.125,0,0,1,0.775,0,0.55,1,1,0,1,0,0.2,0,0,0,0,0.775,0.4,1,1,0.375,0
0.725,1,0.175,1,0.325,1,0.65,1,0.125,0,1,0.65,1,1,0,1,1,0,0,1,0,0,1,0,0.575,1,0.6,0.375,0.625,0,0.75,0.6,1,1,0,0,1,0.875,0,1,0,0.675,0.25,0.1,0.2,1,0.025,0,0.725,1,0.35,0.525,0,0,0,0.375,0.625,0.025,1,0,1,0,0.25,1,1,0,0,1,1,0,1,0.35,0,0.7,1,0.875,1,0.275,0,0,1,0.675,0,0.475,1,1,0,1,0,0.225,0,0,0,0,0.825,0.375,1,1,0.325,0
0.7,1,0.2,1,0.35,1,0.75,1,0.075,0,1,0.725,1,1,0,1,1,0,0,1,0,0,1,0,0.65,1,0.675,0.375,0.6,0,0.7,0.575,1,1,0,0,1,0.95,0,1,0,0.675,0.15,0.075,0.1,1,0,0,0.675,1,0.375,0.575,0,0,0,0.325,0.8,0,1,0,1,0,0.2,1,1,0,0,1,1,0,1,0.225,0,0.725,1,1,1,0.2,0,0,1,0.575,0,0.375,1,1,0,1,0,0.325,0,0,0,0,0.75,0.35,1,1,0.275,0
0.7,1,0.125,1,0.5,1,0.825,1,0.075,0,1,0.725,1,1,0,1,1,0,0,1,0,0,1,0,0.675,1,0.725,0.35,0.6,0,0.775,0.7,1,1,0,0,1,1,0,1,0,0.75,0.125,0.125,0.15,1,0,0,0.75,1,0.275,0.625,0,0,0,0.25,0.75,0,1,0,1,0,0.325,1,1,0,0,1,1,0,1,0.3,0,0.725,1,1,1,0.2,0,0,1,0.675,0,0.325,1,1,0,1,0,0.35,0,0,0,0,0.75,0.325,1,1,0.225,0
0.7,1,0.15,1,0.45,1,0.8,1,0.15,0,1,0.825,1,1,0,1,1,0,0,1,0,0,1,0,0.6,1,0.55,0.35,0.55,0,0.8,0.75,1,1,0,0,1,1,0,1,0,0.75,0.075,0.075,0.2,1,0,0,0.65,1,0.3,0.625,0,0,0,0.275,0.8,0,1,0,1,0,0.325,1,1,0,0,1,1,0,1,0.225,0,0.6,1,1,1,0.15,0,0,1,0.625,0,0.25,1,1,0,1,0,0.3,0,0,0,0,0.725,0.3,1,1,0.35,0
0.625,1,0.125,1,0.475,1,0.75,1,0.15,0,1,0.85,1,1,0,1,1,0,0,1,0,0,1,0,0.575,1,0.525,0.275,0.6,0,0.75,0.75,1,1,0,0,1,1,0,1,0,0.775,0.05,0.075,0.25,1,0,0,0.55,1,0.275,0.575,0,0,0,0.5,0.825,0,1,0,1,0,0.3,1,1,0,0,1,1,0,1,0.275,0,0.625,1,1,1,0.075,0,0,1,0.65,0,0.325,1,1,0,1,0,0.325,0,0,0,0,0.6,0.325,1,1,0.275,0
0.65,1,0.05,1,0.475,1,0.825,1,0.2,0,1,0.775,1,1,0,1,1,0,0,1,0,0,1,0,0.6,1,0.5,0.3,0.475,0,0.775,0.8,1,1,0,0,1,1,0,1,0,0.85,0.05,0,0.375,1,0,0,0.55,1,0.3,0.65,0,0,0,0.55,0.875,0,1,0,1,0,0.375,1,1,0,0,1,1,0,1,0.2,0,0.625,1,1,1,0.05,0,0,1,0.75,0,0.3,1,1,0,1,0,0.475,0,0,0,0,0.675,0.175,1,1,0.3,0
0.65,1,0,1,0.5,1,0.75,1,0.15,0,1,0.675,1,1,0,1,1,0,0,1,0,0,1,0,0.575,1,0.55,0.225,0.55,0,0.75,0.875,1,1,0,0,1,1,0,1,0,0.85,0.1,0,0.25,1,0,0,0.475,1,0.35,0.6,0,0,0,0.525,0.8,0,1,0,1,0,0.4,1,1,0,0,1,1,0,1,0.15,0,0.75,1,1,1,0.025,0,0,1,0.7,0,0.325,1,1,0,1,0,0.425,0,0,0,0,0.7,0.15,1,1,0.3,0
0.75,1,0,1,0.5,1,0.825,1,0.1,0,1,0.625,1,1,0,1,1,0,0,1,0,0,1,0,0.575,1,0.5,0.175,0.525,0,0.725,0.85,1,1,0,0,1,1,0,1,0,0.925,0.175,0,0.2,1,0,0,0.45,1,0.4,0.7,0,0,0,0.6,0.775,0,1,0,1,0,0.4,1,1,0,0,1,1,0,1,0.15,0,0.575,1,1,1,0,0,0,1,0.575,0,0.225,1,1,0,1,0,0.45,0,0,0,0,0.75,0.15,1,1,0.275,0
0.725,1,0,1,0.55,1,0.775,1,0.05,0,1,0.775,1,1,0,1,1,0,0,1,0,0,1,0,0.65,1,0.425,0.225,0.5,0,0.675,0.825,1,1,0,0,1,1,0,1,0,0.95,0.15,0,0.1,1,0,0,0.65,1,0.375,0.65,0,0,0,0.7,0.725,0,1,0,1,0,0.325,1,1,0,0,1,1,0,1,0.125,0,0.525,1,1,1,0,0,0,1,0.525,0,0.2,1,1,0,1,0,0.4,0,0,0,0,0.675,0.2,1,1,0.375,0
0.725,1,0,1,0.45,1,0.85,1,0.025,0,1,0.825,1,1,0,1,1,0,0,1,0,0,1,0,0.725,1,0.5,0.175,0.525,0,0.625,0.875,1,1,0,0,1,1,0,1,0,0.925,0.225,0,0.025,1,0,0,0.75,1,0.4,0.7,0,0,0,0.65,0.75,0,1,0,1,0,0.3,1,1,0,0,1,1,0,1,0.15,0,0.55,1,1,1,0,0,0,1,0.525,0,0.2,1,1,0,1,0,0.3,0,0,0,0,0.775,0.25,1,1,0.175,0
0.775,1,0,1,0.45,1,0.925,1,0.025,0,1,0.825,1,1,0,1,1,0,0,1,0,0,1,0,0.8,1,0.35,0.175,0.5,0,0.55,0.95,1,1,0,0,1,1,0,1,0,0.9,0.225,0,0.05,1,0,0,0.8,1,0.3,0.675,0,0,0,0.5,0.825,0,1,0,1,0,0.375,1,1,0,0,1,1,0,1,0.1,0,0.55,1,1,1,0,0,0,1,0.45,0,0.25,1,1,0,1,0,0.2,0,0,0,0,0.75,0.2,1,1,0.15,0
0.725,1,0,1,0.375,1,0.925,1,0.075,0,1,0.875,1,1,0,1,1,0,0,1,0,0,1,0,0.7,1,0.275,0.15,0.425,0,0.7,0.975,1,1,0,0,1,1,0,1,0,0.9,0.275,0,0.05,1,0,0,0.85,1,0.275,0.775,0,0,0,0.475,0.85,0,1,0,1,0,0.375,1,1,0,0,1,1,0,1,0.125,0,0.55,1,1,1,0,0,0,1,0.45,0,0.225,1,1,0,1,0,0.25,0,0,0,0,0.875,0.275,1,1,0.075,0
0.775,1,0,1,0.35,1,0.875,1,0.05,0,1,0.9,1,1,0,1,1,0,0,1,0,0,1,0,0.675,1,0.25,0.05,0.4,0,0.75,1,1,1,0,0,1,1,0,1,0,0.85,0.375,0,0.125,1,0,0,0.8,1,0.225,0.9,0,0,0,0.475,0.85,0,1,0,1,0,0.275,1,1,0,0,1,1,0,1,0.075,0,0.6,1,1,1,0,0,0,1,0.25,0,0.275,1,1,0,1,0,0.225,0,0,0,0,0.9,0.2,1,1,0.075,0
0.825,1,0,1,0.325,1,0.9,1,0,0,1,0.875,1,1,0,1,1,0,0,1,0,0,1,0,0.525,1,0.275,0.025,0.5,0,0.775,1,1,1,0,0,1,1,0,1,0,0.875,0.3,0,0.05,1,0,0,0.75,1,0.2,0.975,0,0,0,0.35,0.85,0,1,0,1,0,0.3,1,1,0,0,1,1,0,1,0.1,0,0.4,1,1,1,0,0,0,1,0.2,0,0.275,1,1,0,1,0,0.225,0,0,0,0,0.925,0.175,1,1,0.025,0
0.875,1,0,1,0.425,1,0.875,1,0,0,1,0.925,1,1,0,1,1,0,0,1,0,0,1,0,0.55,1,0.275,0.025,0.6,0,0.7,1,1,1,0,0,1,1,0,1,0,0.925,0.25,0,0.05,1,0,0,0.75,1,0.175,0.95,0,0,0,0.325,0.85,0,1,0,1,0,0.3,1,1,0,0,1,1,0,1,0.025,0,0.375,1,1,1,0,0,0,1,0.3,0,0.375,1,1,0,1,0,0.225,0,0,0,0,0.925,0.125,1,1,0,0
0.85,1,0,1,0.475,1,0.875,1,0,0,1,0.85,1,1,0,1,1,0,0,1,0,0,1,0,0.575,1,0.275,0.025,0.675,0,0.625,1,1,1,0,0,1,1,0,1,0,0.95,0.25,0,0.025,1,0,0,0.75,1,0.1,0.975,0,0,0,0.45,0.85,0,1,0,1,0,0.375,1,1,0,0,1,1,0,1,0.05,0,0.5,1,1,1,0,0,0,1,0.25,0,0.25,1,1,0,1,0,0.3,0,0,0,0,0.975,0.125,1,1,0,0
0.775,1,0,1,0.6,1,0.9,1,0,0,1,0.875,1,1,0,1,1,0,0,1,0,0,1,0,0.575,1,0.2,0.075,0.65,0,0.65,1,1,1,0,0,1,1,0,1,0,0.8,0.25,0,0,1,0,0,0.7,1,0.1,0.975,0,0,0,0.475,0.85,0,1,0,1,0,0.325,1,1,0,0,1,1,0,1,0.025,0,0.525,1,1,1,0,0,0,1,0.225,0,0.225,1,1,0,1,0,0.45,0,0,0,0,0.975,0.175,1,1,0,0
0.75,1,0,1,0.45,1,0.925,1,0,0,1,0.875,1,1,0,1,1,0,0,1,0,0,1,0,0.675,1,0.225,0.075,0.7,0,0.675,1,1,1,0,0,1,1,0,1,0,0.9,0.3,0,0,1,0,0,0.75,1,0.125,0.975,0,0,0,0.375,0.85,0,1,0,1,0,0.2,1,1,0,0,1,1,0,1,0,0,0.55,1,1,1,0,0,0,1,0.2,0,0.25,1,1,0,1,0,0.425,0,0,0,0,1,0.2,1,1,0,0
0.775,1,0,1,0.375,1,0.9,1,0,0,1,0.9,1,1,0,1,1,0,0,1,0,0,1,0,0.6,1,0.175,0.125,0.525,0,0.675,1,1,1,0,0,1,1,0,1,0,0.925,0.275,0,0,1,0,0,0.825,1,0.1,0.95,0,0,0,0.275,0.825,0,1,0,1,0,0.175,1,1,0,0,1,1,0,1,0,0,0.6,1,1,1,0,0,0,1,0.225,0,0.35,1,1,0,1,0,0.275,0,0,0,0,1,0.225,1,1,0,0
0.75,1,0,1,0.4,1,0.95,1,0,0,1,0.95,1,1,0,1,1,0,0,1,0,0,1,0,0.65,1,0.225,0.225,0.6,0,0.675,1,1,1,0,0,1,1,0,1,0,0.925,0.3,0,0,1,0,0,0.825,1,0.1,0.9,0,0,0,0.175,0.725,0,1,0,1,0,0.175,1,1,0,0,1,1,0,1,0,0,0.575,1,1,1,0,0,0,1,0.3,0,0.325,1,1,0,1,0,0.4,0,0,0,0,1,0.225,1,1,0,0
0.775,1,0,1,0.375,1,0.95,1,0,0,1,0.9,1,1,0,1,1,0,0,1,0,0,1,0,0.675,1,0.175,0.3,0.5,0,0.575,1,1,1,0,0,1,1,0,1,0,0.875,0.325,0,0,1,0,0,0.95,1,0.075,0.9,0,0,0,0.225,0.825,0,1,0,1,0,0.225,1,1,0,0,1,1,0,1,0,0,0.525,1,1,1,0,0,0,1,0.425,0,0.25,1,1,0,1,0,0.35,0,0,0,0,1,0.175,1,1,0,0
0.725,1,0,1,0.35,1,0.925,1,0,0,1,0.9,1,1,0,1,1,0,0,1,0,0,1,0,0.725,1,0.1,0.3,0.4,0,0.575,1,1,1,0,0,1,1,0,1,0,0.9,0.35,0,0,1,0,0,0.9,1,0.1,0.925,0,0,0,0.175,0.825,0,1,0,1,0,0.2,1,1,0,0,1,1,0,1,0,0,0.55,1,1,1,0,0,0,1,0.35,0,0.35,1,1,0,1,0,0.275,0,0,0,0,1,0.225,1,1,0,0
0.75,1,0,1,0.375,1,0.9,1,0,0,1,0.875,1,1,0,1,1,0,0,1,0,0,1,0,0.75,1,0.075,0.3,0.3,0,0.55,1,1,1,0,0,1,1,0,1,0,0.925,0.45,0,0,1,0,0,0.9,1,0.075,0.925,0,0,0,0.125,0.825,0,1,0,1,0,0.175,1,1,0,0,1,1,0,1,0,0,0.45,1,1,1,0,0,0,1,0.325,0,0.35,1,1,0,1,0,0.275,0,0,0,0,1,0.325,1,1,0,0
0.75,1,0,1,0.325,1,0.9,1,0,0,1,0.875,1,1,0,1,1,0,0,1,0,0,1,0,0.7,1,0.075,0.25,0.45,0,0.525,1,1,1,0,0,1,1,0,1,0,0.925,0.4,0,0,1,0,0,0.9,1,0.025,0.975,0,0,0,0.075,0.8,0,1,0,1,0,0.2,1,1,0,0,1,1,0,1,0,0,0.3,1,1,1,0,0,0,1,0.5,0,0.5,1,1,0,1,0,0.175,0,0,0,0,1,0.275,1,1,0,0
0.575,1,0,1,0.325,1,0.875,1,0,0,1,0.925,1,1,0,1,1,0,0,1,0,0,1,0,0.75,1,0,0.2,0.475,0,0.675,1,1,1,0,0,1,1,0,1,0,0.85,0.4,0,0,1,0,0,0.95,1,0.025,0.975,0,0,0,0.05,0.725,0,1,0,1,0,0.125,1,1,0,0,1,1,0,1,0,0,0.325,1,1,1,0,0,0,1,0.475,0,0.525,1,1,0,1,0,0.175,0,0,0,0,1,0.15,1,1,0,0
0.525,1,0,1,0.275,1,0.875,1,0,0,1,0.875,1,1,0,1,1,0,0,1,0,0,1,0,0.85,1,0,0.225,0.45,0,0.675,1,1,1,0,0,1,1,0,1,0,0.85,0.6,0,0,1,0,0,0.975,1,0,1,0,0,0,0.05,0.65,0,1,0,1,0,0.025,1,1,0,0,1,1,0,1,0,0,0.3,1,1,1,0,0,0,1,0.4,0,0.7,1,1,0,1,0,0.125,0,0,0,0,1,0.15,1,1,0,0
0.5,1,0,1,0.325,1,0.9,1,0,0,1,0.775,1,1,0,1,1,0,0,1,0,0,1,0,0.875,1,0,0.175,0.35,0,0.75,1,1,1,0,0,1,1,0,1,0,0.85,0.55,0,0,1,0,0,0.975,1,0,1,0,0,0,0.025,0.575,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0.35,1,1,1,0,0,0,1,0.375,0,0.5,1,1,0,1,0,0.075,0,0,0,0,1,0.125,1,1,0,0
0.575,1,0,1,0.4,1,0.95,1,0,0,1,0.775,1,1,0,1,1,0,0,1,0,0,1,0,0.9,1,0,0.225,0.45,0,0.775,1,1,1,0,0,1,1,0,1,0,0.9,0.7,0,0,1,0,0,0.975,1,0,1,0,0,0,0,0.675,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0.45,1,1,1,0,0,0,1,0.55,0,0.575,1,1,0,1,0,0.05,0,0,0,0,1,0.075,1,1,0,0
0.575,1,0,1,0.3,1,0.975,1,0,0,1,0.775,1,1,0,1,1,0,0,1,0,0,1,0,0.975,1,0,0.25,0.45,0,0.825,1,1,1,0,0,1,1,0,1,0,0.9,0.725,0,0,1,0,0,1,1,0,1,0,0,0,0,0.725,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0.525,1,1,1,0,0,0,1,0.625,0,0.55,1,1,0,1,0,0,0,0,0,0,1,0.05,1,1,0,0
0.525,1,0,1,0.15,1,1,1,0,0,1,0.875,1,1,0,1,1,0,0,1,0,0,1,0,0.975,1,0,0.175,0.475,0,0.95,1,1,1,0,0,1,1,0,1,0,0.9,0.675,0,0,1,0,0,1,1,0,1,0,0,0,0,0.775,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0.6,1,1,1,0,0,0,1,0.475,0,0.575,1,1,0,1,0,0,0,0,0,0,1,0.05,1,1,0,0
0.525,1,0,1,0.1,1,1,1,0,0,1,0.9,1,1,0,1,1,0,0,1,0,0,1,0,0.975,1,0,0.125,0.475,0,0.975,1,1,1,0,0,1,1,0,1,0,0.95,0.5,0,0,1,0,0,1,1,0,1,0,0,0,0,0.75,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0.575,1,1,1,0,0,0,1,0.45,0,0.6,1,1,0,1,0,0,0,0,0,0,1,0.075,1,1,0,0
0.475,1,0,1,0.15,1,1,1,0,0,1,0.825,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0.225,0.4,0,0.975,1,1,1,0,0,1,1,0,1,0,0.95,0.45,0,0,1,0,0,1,1,0,1,0,0,0,0,0.6,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0.6,1,1,1,0,0,0,1,0.5,0,0.55,1,1,0,1,0,0,0,0,0,0,1,0.05,1,1,0,0
